program,rewrite_id,dataset,variant,run,relation,rel_runtime_ms,rel_load_ms,rel_save_ms,rel_num_tuples,rel_source
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,21,edge,,296.91,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,21,result_positive_rewritten,6873.546,,65.655,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,22,edge,,300.207,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,22,result_positive_rewritten,6716.639,,66.867,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,23,edge,,289.543,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,23,result_positive_rewritten,6920.38,,65.425,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,24,edge,,302.342,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,24,result_positive_rewritten,6684.658,,66.116,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,25,edge,,297.253,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,25,result_positive_rewritten,6857.996,,66.189,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,26,edge,,296.566,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,26,result_positive_rewritten,6911.881,,64.464,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,27,edge,,299.435,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,27,result_positive_rewritten,7060.926,,75.111,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,28,edge,,295.199,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,28,result_positive_rewritten,7023.076,,69.323,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,29,edge,,329.109,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,29,result_positive_rewritten,7061.304,,72.792,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,3,edge,,302.197,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,3,result_positive_rewritten,6869.769,,67.119,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,30,edge,,329.022,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,30,result_positive_rewritten,7067.678,,65.565,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,4,edge,,300.141,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,4,result_positive_rewritten,6995.068,,66.722,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,5,edge,,293.818,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,5,result_positive_rewritten,6732.913,,73.822,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,6,edge,,296.392,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,6,result_positive_rewritten,6913.719,,65.939,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,7,edge,,296.666,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,7,result_positive_rewritten,6664.863,,65.145,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,8,edge,,299.468,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,8,result_positive_rewritten,6963.317,,68.853,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,9,edge,,297.739,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,noopt,9,result_positive_rewritten,6946.644,,77.331,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,1,edge,,315.542,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,1,result_positive_rewritten,7040.694,,64.686,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,10,edge,,291.401,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,10,result_positive_rewritten,6932.48,,64.42,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,11,edge,,284.455,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,11,result_positive_rewritten,6750.781,,69.97,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,12,edge,,288.968,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,12,result_positive_rewritten,6882.072,,65.403,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,13,edge,,296.376,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,13,result_positive_rewritten,6682.892,,64.812,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,14,edge,,296.089,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,14,result_positive_rewritten,6897.177,,65.468,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,15,edge,,302.269,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,15,result_positive_rewritten,6931.254,,65.001,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,16,edge,,291.821,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,16,result_positive_rewritten,6928.281,,65.138,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,17,edge,,299.563,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,17,result_positive_rewritten,6714.258,,65.062,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,18,edge,,297.714,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,18,result_positive_rewritten,6773.662,,75.73,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,19,edge,,300.492,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,19,result_positive_rewritten,6736.001,,64.294,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,2,edge,,298.502,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,2,result_positive_rewritten,6899.147,,64.229,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,20,edge,,299.332,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,20,result_positive_rewritten,7067.72,,74.604,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,21,edge,,294.736,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,21,result_positive_rewritten,6786.054,,64.726,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,22,edge,,295.829,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,22,result_positive_rewritten,6655.878,,73.413,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,23,edge,,287.793,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,23,result_positive_rewritten,6797.273,,64.96,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,24,edge,,294.555,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,24,result_positive_rewritten,6926.405,,64.921,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,25,edge,,297.204,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,25,result_positive_rewritten,7068.586,,65.101,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,26,edge,,306.049,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,26,result_positive_rewritten,6722.833,,65.904,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,27,edge,,293.461,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,27,result_positive_rewritten,6769.986,,65.658,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,28,edge,,296.864,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,28,result_positive_rewritten,6769.705,,74.238,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,29,edge,,297.347,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,29,result_positive_rewritten,6830.313,,65.667,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,3,edge,,296.883,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,3,result_positive_rewritten,6725.547,,64.106,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,30,edge,,297.031,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,30,result_positive_rewritten,6683.157,,65.258,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,4,edge,,294.169,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,4,result_positive_rewritten,6790.468,,64.347,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,5,edge,,293.259,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,5,result_positive_rewritten,6826.644,,63.707,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,6,edge,,299.525,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,6,result_positive_rewritten,7110.201,,66.97,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,7,edge,,303.377,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,7,result_positive_rewritten,6919.307,,64.793,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,8,edge,,290.243,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,8,result_positive_rewritten,6832.284,,66.322,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,9,edge,,290.806,,499537,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,5000nodes_0p02density,std,9,result_positive_rewritten,6948.204,,65.647,499537,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,1,edge,,0.141,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,1,result_positive_rewritten,0.058,,0.122,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,10,edge,,0.15,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,10,result_positive_rewritten,0.067,,0.126,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,11,edge,,0.316,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,11,result_positive_rewritten,0.14,,0.267,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,12,edge,,0.141,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,12,result_positive_rewritten,0.057,,0.139,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,13,edge,,0.154,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,13,result_positive_rewritten,0.062,,0.16,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,14,edge,,0.155,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,14,result_positive_rewritten,0.057,,0.102,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,15,edge,,0.129,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,15,result_positive_rewritten,0.056,,0.122,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,16,edge,,0.136,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,16,result_positive_rewritten,0.057,,0.11,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,17,edge,,0.139,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,17,result_positive_rewritten,0.058,,0.108,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,18,edge,,0.137,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,18,result_positive_rewritten,0.059,,0.102,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,19,edge,,0.145,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,19,result_positive_rewritten,0.061,,0.135,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,2,edge,,0.153,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,2,result_positive_rewritten,0.063,,0.123,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,20,edge,,0.137,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,20,result_positive_rewritten,0.064,,0.139,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,21,edge,,0.16,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,21,result_positive_rewritten,0.068,,0.131,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,22,edge,,0.131,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,22,result_positive_rewritten,0.056,,0.101,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,23,edge,,0.149,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,23,result_positive_rewritten,0.061,,0.124,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,24,edge,,0.319,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,24,result_positive_rewritten,0.156,,0.277,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,25,edge,,0.15,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,25,result_positive_rewritten,0.059,,0.132,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,26,edge,,0.148,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,26,result_positive_rewritten,0.062,,0.135,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,27,edge,,0.139,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,27,result_positive_rewritten,0.065,,0.118,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,28,edge,,0.151,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,28,result_positive_rewritten,0.064,,0.143,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,29,edge,,0.15,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,29,result_positive_rewritten,0.062,,0.115,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,3,edge,,0.206,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,3,result_positive_rewritten,0.084,,0.156,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,30,edge,,0.148,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,30,result_positive_rewritten,0.06,,0.113,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,4,edge,,0.164,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,4,result_positive_rewritten,0.067,,0.158,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,5,edge,,0.423,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,5,result_positive_rewritten,0.2,,0.301,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,6,edge,,0.185,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,6,result_positive_rewritten,0.075,,0.131,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,7,edge,,0.16,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,7,result_positive_rewritten,0.061,,0.115,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,8,edge,,0.146,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,8,result_positive_rewritten,0.066,,0.108,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,9,edge,,0.214,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,noopt,9,result_positive_rewritten,0.093,,0.196,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,1,edge,,0.261,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,1,result_positive_rewritten,0.078,,0.151,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,10,edge,,0.143,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,10,result_positive_rewritten,0.062,,0.143,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,11,edge,,0.14,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,11,result_positive_rewritten,0.059,,0.124,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,12,edge,,0.148,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,12,result_positive_rewritten,0.061,,0.114,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,13,edge,,0.138,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,13,result_positive_rewritten,0.057,,0.108,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,14,edge,,0.15,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,14,result_positive_rewritten,0.061,,0.126,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,15,edge,,0.149,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,15,result_positive_rewritten,0.06,,0.121,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,16,edge,,0.242,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,16,result_positive_rewritten,0.077,,0.134,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,17,edge,,0.157,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,17,result_positive_rewritten,0.064,,0.145,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,18,edge,,0.144,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,18,result_positive_rewritten,0.062,,0.102,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,19,edge,,0.144,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,19,result_positive_rewritten,0.061,,0.11,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,2,edge,,0.135,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,2,result_positive_rewritten,0.055,,0.123,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,20,edge,,0.147,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,20,result_positive_rewritten,0.056,,0.105,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,21,edge,,0.316,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,21,result_positive_rewritten,0.138,,0.245,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,22,edge,,0.294,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,22,result_positive_rewritten,0.136,,0.319,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,23,edge,,0.144,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,23,result_positive_rewritten,0.06,,0.119,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,24,edge,,0.308,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,24,result_positive_rewritten,0.134,,0.201,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,25,edge,,0.298,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,25,result_positive_rewritten,0.139,,0.257,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,26,edge,,0.303,,50,6_laatste_optimalisaties.dl [1:7-1:11]
6_laatste_optimalisaties,6,50nodes_0p02density,std,26,result_positive_rewritten,0.161,,0.246,23,6_laatste_optimalisaties.dl [4:7-4:32]
6_laatste_optimalisaties,6,50nodes_0p02density,std,27,edge,,0.182,,50,6_laatste_optimalisaties.dl [1:7-1:11]
